Date,QLD,NSW,VIC,SA,TAS
10/01/2019,87.75,88.92,94.69,82.39,107.56
10/01/2019,80.69,81.9,86.84,78.45,107.55
10/01/2019,78.04,78.82,82.57,74.51,107.56
10/01/2019,83.57,83.53,87.28,77.75,107.56
10/01/2019,83.73,82.82,86,76.53,107.54
10/01/2019,84.24,85.56,90.69,80.14,107.54
10/01/2019,84.73,85.98,91.39,82.71,107.56
10/01/2019,90.72,92.68,99.38,89.69,108.32
10/01/2019,91.66,94.49,101.84,90.37,108.36
10/01/2019,103.04,106.48,114.8,99.29,120.54
10/01/2019,95.6,97.9,105.39,92.11,111.09
10/01/2019,99.44,99.99,106.3,92.03,111.77
10/01/2019,98.97,99.22,105.53,93.86,111.28
10/01/2019,100.76,100.59,105.56,92.17,110.19
10/01/2019,109.56,108.63,114.04,102.35,119.11
10/01/2019,106.63,104.58,109.31,96.4,113.98
10/01/2019,106.7,104.14,107.13,91.9,108.74
10/01/2019,106.03,103.42,108.72,98.11,109.44
10/01/2019,108.79,105.49,111.63,107.18,110.94
10/01/2019,90.35,88.33,106.17,105.15,108.46
10/01/2019,102.13,98.31,128.61,128.4,95.79
10/01/2019,87.57,83.56,130.15,132.16,123.02
10/01/2019,106.79,100.38,113.88,117.8,109.19
10/01/2019,91.98,82.77,133.53,137.59,125.56
10/01/2019,94.64,81.83,118.39,124.26,115.43
10/01/2019,97.84,84.15,111.24,118.08,82.18
10/01/2019,89.72,81.38,140.22,147.81,141.88
10/01/2019,101.66,62.51,168.65,176.23,173.98
10/01/2019,89.21,70.35,129.1,134.58,133.04
10/01/2019,80.5,73.01,124.99,123.92,235.93
10/01/2019,71.11,63.87,96.35,99.33,236.91
10/01/2019,74.51,62.34,68.8,73.89,107.56
10/01/2019,63.75,58.76,62.81,66.94,107.56
10/01/2019,62.68,59.34,83.51,83.37,107.56
10/01/2019,57.53,55.82,72.8,71.3,119.54
11/01/2019,54.01,53.78,55.8,54.16,110.13
11/01/2019,56.29,57.14,58.19,57.23,107.56
11/01/2019,53.18,54.72,55.19,54.74,107.56
11/01/2019,48.29,49.71,48.85,47.98,107.6
11/01/2019,49.64,51.23,49.81,48.46,107.56
11/01/2019,49.33,51.18,49.42,49.31,117.37
11/01/2019,50.27,51.14,49.15,49.34,120.24
11/01/2019,51.93,52.73,50.69,50.74,161.17
11/01/2019,56.9,57.51,56.12,55.61,114.6
11/01/2019,50.25,51.42,50.14,48.63,204.12
11/01/2019,54.19,55.81,55.98,54.16,244.48
11/01/2019,58.02,59.04,61.9,60.83,114.25
11/01/2019,63.63,63.78,69.31,69.01,139.96
11/01/2019,76.13,75.03,80.86,75.19,155.76
11/01/2019,74.57,76.17,82.72,76.26,114.24
11/01/2019,81.43,83.5,92.64,86.39,107.56
11/01/2019,82.95,86.3,101.73,97.32,108.67
11/01/2019,84.26,87.08,99.89,96.31,107.55
11/01/2019,87.51,92.21,103.95,100.74,108.89
11/01/2019,89.06,95.74,105.93,102.76,109.85
11/01/2019,82.56,90.08,103.99,101.5,109.79
11/01/2019,83.99,92.16,101.52,102.22,107.54
11/01/2019,84.44,94.33,104.43,106.76,109.95
11/01/2019,91.27,102.61,112.87,115.7,118.52
11/01/2019,97.28,108.01,117.64,118.39,122.6
11/01/2019,123.52,138.32,148.49,144.68,153.45
11/01/2019,121.26,142.01,154.11,148.34,154.73
11/01/2019,106.01,124.97,136.87,131.59,131.02
11/01/2019,94.13,109.32,121.78,117.68,117.96
11/01/2019,107.35,126.14,153.19,164.88,117.68
11/01/2019,100.83,113.96,126.83,139.19,120.65
11/01/2019,80.86,85.18,161.82,172.51,152.72
11/01/2019,84.38,85.17,194.19,201.97,184.43
11/01/2019,86.13,83.53,265.96,275.38,250
11/01/2019,93.85,90.65,133.99,148.28,125.95
11/01/2019,89.49,85.96,193.55,217.89,182.88
11/01/2019,84.56,80.99,169.7,192.97,158.98
11/01/2019,85.9,81.89,167.02,190.18,155.79
11/01/2019,91.06,87.16,234.93,263.15,228.73
11/01/2019,85.82,81.64,142.2,162.34,136.59
11/01/2019,80.52,76.28,128.12,139.01,290.76
11/01/2019,81.08,78.75,118.02,119.4,115.58
11/01/2019,81.23,82.26,106.62,108.31,116.48
11/01/2019,73.02,73.17,104.34,103.89,233.29
11/01/2019,81.04,80.24,93.12,90.34,92.32
11/01/2019,72.99,71.13,99.14,92.17,109.79
11/01/2019,64.54,63.09,102.72,94.88,107.56
11/01/2019,59.11,59.27,94.92,88.96,108.1
12/01/2019,56.61,56.9,74.5,69.76,111.23
12/01/2019,40.61,41.65,59.26,58.28,211.23
12/01/2019,35.5,36.75,36.77,36.25,256.23
12/01/2019,51.85,54.31,53.55,52.2,152.9
12/01/2019,58.54,58.82,56.47,53.51,153.66
12/01/2019,64.48,63.64,62.49,61.38,209.34
12/01/2019,59.86,61.47,63.83,65.14,114.65
12/01/2019,52.12,54.39,56.06,57.5,124.04
12/01/2019,57.09,59.47,61.21,63.36,157.85
12/01/2019,57.84,60.16,62.92,66.6,118.32
12/01/2019,59.24,61.59,65.02,69.46,120.04
12/01/2019,57.72,60.22,63.47,66.96,118.56
12/01/2019,58.7,61.29,65.72,70.39,118.77
12/01/2019,71.03,77.58,108.47,115.1,123.57
12/01/2019,67,74.5,82.04,86.54,113.59
12/01/2019,79.17,89.11,96.75,101.55,111.88
12/01/2019,76.24,85.53,92.41,95,111.98
12/01/2019,65.13,71.9,77.49,76.1,110.35
12/01/2019,69.21,76.44,82.12,78.89,109.71
12/01/2019,70.81,77.78,84.84,83.97,113.19
12/01/2019,73.63,82.53,95.91,95.49,110.46
12/01/2019,71.4,81.69,91.54,92.06,112.75
12/01/2019,68.89,78.8,84.77,84.86,113.51
12/01/2019,72.54,82.8,89.12,88.08,113.27
12/01/2019,81.68,93.98,99.83,97.58,114.35
12/01/2019,95.41,110.3,114.52,109.99,122.44
12/01/2019,105.67,120.47,123.28,114.63,130.87
12/01/2019,88.23,98.15,98.36,92.11,110.95
12/01/2019,113.33,124.31,120.69,108.61,127.95
12/01/2019,102.87,113.84,109.15,96.15,115.45
12/01/2019,97.23,107.52,101.9,85.74,110.44
12/01/2019,131.38,144.83,103.61,86.84,122.25
12/01/2019,122.72,133.34,122.97,86.17,130.12
12/01/2019,130.41,143.4,95.82,87.46,114.12
12/01/2019,110.47,118.98,101.44,86.79,110.68
12/01/2019,105.72,115.01,106.71,80.64,112.81
12/01/2019,109.53,115.45,104.04,83.5,111.52
12/01/2019,169.22,181.83,167.67,111.57,174.96
12/01/2019,117.57,126.55,118.34,100.25,123.22
12/01/2019,106.34,113.9,106.58,90.74,111.33
12/01/2019,102.11,108.21,102.92,87.82,110.47
12/01/2019,103.46,108.88,103.59,88.48,118.09
12/01/2019,84.38,87.31,82.51,72.33,121.25
12/01/2019,69.32,70.83,67.02,59.64,113.51
12/01/2019,63.83,63.26,59.34,53.93,114.28
12/01/2019,65.74,65.74,62.7,57.25,110.46
12/01/2019,64.31,65.41,64.5,59.55,111.98
12/01/2019,58.58,60.61,60.74,58.32,110.64
13/01/2019,55.26,57.61,55.28,52.05,114.28
13/01/2019,55.22,58.63,57.55,52.73,114.28
13/01/2019,57.47,61.24,61.02,54.91,114.28
13/01/2019,53.59,57.7,56.37,49.81,114.28
13/01/2019,50.25,53.93,52.28,46.64,114.28
13/01/2019,51.41,55.27,52.38,46.55,114.28
13/01/2019,62.37,66.12,61.9,53.81,114.28
13/01/2019,54.69,57.6,53.84,47.81,114.28
13/01/2019,58.93,61.31,57.26,51.37,125.32
13/01/2019,54.03,56.01,52.31,46.83,125.32
13/01/2019,49.79,52.81,49.17,44.04,125.32
13/01/2019,50,53.57,49.91,44.42,125.32
13/01/2019,55.88,60.22,55.93,49.31,129.63
13/01/2019,54.16,59.52,55.49,47.87,132.66
13/01/2019,50.82,56.18,50.89,43.46,130.57
13/01/2019,43.6,48.74,41.8,34.71,131.13
13/01/2019,45.43,51.18,44.18,37.06,125.32
13/01/2019,43.56,49.25,11.26,9.17,125.96
13/01/2019,44.75,50,15.3,15.45,131.52
13/01/2019,44.65,49.58,8.95,17.63,126.16
13/01/2019,41.97,46.32,8.95,16.88,125.32
13/01/2019,44.29,48.82,9.21,18.01,125.32
13/01/2019,39.67,43.4,22.22,25,125.32
13/01/2019,58.33,63.73,52.25,49.32,125.32
13/01/2019,58.88,62.42,55.04,52.16,125.32
13/01/2019,52.23,55.71,51.63,50.8,125.32
13/01/2019,55.84,59.36,55.42,55.85,131.57
13/01/2019,61.71,65.33,62.61,63.7,125.32
13/01/2019,50.62,52.71,51.91,52.63,125.32
13/01/2019,62.33,63.75,64.63,65.41,125.32
13/01/2019,83.55,88.16,92.63,94.56,126.6
13/01/2019,96.86,100.64,108.6,107.2,134.63
13/01/2019,92.44,95.17,105.28,106.87,127.84
13/01/2019,101.9,101.47,117.16,114.78,126.47
13/01/2019,105.04,102.93,119.91,115.22,126.05
13/01/2019,107.45,102.92,123.48,116.19,129.27
13/01/2019,108.44,104.11,123.15,115,128.22
13/01/2019,107.81,101.42,136.96,127.45,141.14
13/01/2019,113.42,107.76,121.59,115.02,125.43
13/01/2019,112.59,109.24,120.39,114.95,125.32
13/01/2019,102.34,98.66,119.35,111.44,125.32
13/01/2019,82.95,77.98,117.62,108.7,125.31
13/01/2019,66,62.5,107.9,98.17,125.31
13/01/2019,64.06,62.06,98.75,91.94,125.3
13/01/2019,74.37,70.76,82.97,79.4,126.03
13/01/2019,63.16,61.02,73.49,70.86,125.32
13/01/2019,60.31,59.53,127.92,113,136.92
13/01/2019,58.01,59.52,168.2,153.63,175.58
14/01/2019,56.85,59.53,125.98,123.45,131.54
14/01/2019,64.64,68.48,128.9,127.98,140.34
14/01/2019,66.24,69.28,114.84,113.18,126.8
14/01/2019,62.77,65.27,76.96,77.5,125.3
14/01/2019,58.88,62.1,65.72,67.64,125.3
14/01/2019,62.58,66.57,69.62,71.41,125.3
14/01/2019,67.9,72.54,75.89,76.94,125.3
14/01/2019,76.92,83.18,87.35,88.43,125.3
14/01/2019,65.44,71.91,102.17,101.07,129.6
14/01/2019,66.56,71.33,117.93,115.41,126.06
14/01/2019,60.72,63.82,130.26,120.86,135.68
14/01/2019,61.53,63.69,140.25,127.61,143.63
14/01/2019,84.7,88.63,210.24,188.69,203.28
14/01/2019,98.4,105.18,122.73,115,125.67
14/01/2019,71.28,78.03,95.89,97.18,112.69
14/01/2019,84.17,94.44,111.26,112.74,112.91
14/01/2019,87.14,98.57,113.04,113.87,113.46
14/01/2019,84.44,97.05,114.42,115,116.15
14/01/2019,96.6,110.29,118.91,116.63,114.96
14/01/2019,110.2,135.85,144.1,145.51,135.22
14/01/2019,129.37,249.6,266.1,274.21,246.36
14/01/2019,107.61,133.53,145.67,150.46,137.66
14/01/2019,94.75,131.04,158.27,163.29,148.99
14/01/2019,108.63,182.13,225.55,226,209.57
14/01/2019,101.77,259.95,290,285.64,160.16
14/01/2019,104.51,267.53,295.8,298.17,92.42
14/01/2019,113.94,268.53,294.41,298.14,117.13
14/01/2019,129.96,259.21,290,280.54,137.89
14/01/2019,126.9,248.04,282.2,265.58,137.9
14/01/2019,115.45,202.29,230.16,219.1,136.62
14/01/2019,110.93,263.23,298.89,286.35,8.62
14/01/2019,119.31,297.8,341.28,325.18,-169.34
14/01/2019,130.86,297.67,343.24,325.77,13.3
14/01/2019,163.95,258.68,294.14,270.54,13.3
14/01/2019,116.53,136.28,148.85,134.19,124.05
14/01/2019,117.57,134.82,144.51,130.53,128.3
14/01/2019,117.23,135.98,149.19,141.03,136.08
14/01/2019,155.74,208.86,222.87,212.44,201.8
14/01/2019,147.78,265.17,282.61,284.36,256.38
14/01/2019,130.91,257.58,268.43,284.14,248.92
14/01/2019,112.84,157.95,168,169.28,163.27
14/01/2019,100.62,114.92,124,122.13,125.43
14/01/2019,104.28,115.44,121.42,114.66,116.7
14/01/2019,82.17,88.29,123.89,116.16,125.96
14/01/2019,104.31,116.16,129.18,120.07,127.97
14/01/2019,91.94,99.51,116.14,112.92,113.87
14/01/2019,85.88,93.14,146.14,134.78,139.48
14/01/2019,91.58,100.91,217.17,203.49,210.24
15/01/2019,87.49,96.65,171.53,160.48,164.23
15/01/2019,84.65,94.47,132.55,125.49,141.18
15/01/2019,82.55,90.5,144.1,135.69,143.92
15/01/2019,75.46,81.52,132.82,125.12,136.91
15/01/2019,78.56,85.77,128.87,119.61,135.74
15/01/2019,62.65,67.84,123.4,116.04,133.49
15/01/2019,74.47,80.65,85.18,80.36,141.5
15/01/2019,60.85,66.36,89.3,85.07,265.87
15/01/2019,69.75,75.91,95.05,89.39,119.8
15/01/2019,67.4,73.26,136.93,127.63,144.98
15/01/2019,89.89,98.57,121.81,113.59,385.28
15/01/2019,91.71,101.46,268.85,245.78,279.84
15/01/2019,103.6,113.74,157.89,152.79,155.35
15/01/2019,121.71,132.31,243.81,238.31,234.36
15/01/2019,87.49,95.44,141.99,144.47,477.87
15/01/2019,105.29,116.87,134.15,135.86,135.58
15/01/2019,132.3,154.4,191.56,192.67,234.6
15/01/2019,93.86,112.39,126.02,130.61,121.47
15/01/2019,104.21,177.11,198.53,210.37,187.86
15/01/2019,104.92,234.2,261.95,275.51,245.89
15/01/2019,105.71,256.91,286.97,304.43,270.7
15/01/2019,105.7,254.63,284.52,288.02,268.33
15/01/2019,106.68,265.17,285.4,269.4,269.91
15/01/2019,105.71,284.16,293.33,258.84,273.52
15/01/2019,110.54,299.6,305.1,259.27,279.37
15/01/2019,110.06,299.6,304.68,198.22,265.24
15/01/2019,109.47,299.6,317.34,262.39,210
15/01/2019,111.06,299.58,317.39,268.64,255.6
15/01/2019,108.25,297.94,315.06,277.55,243.44
15/01/2019,104.68,275.25,146.79,130.14,126.68
15/01/2019,110.02,295.29,243.87,218.27,168.17
15/01/2019,119.08,313.9,322.9,305.95,194.96
15/01/2019,105.69,263.6,281.79,290.25,176.4
15/01/2019,152.93,297.07,316.21,329.52,267.82
15/01/2019,147.78,299.6,321.8,352.92,265.23
15/01/2019,159.72,299.6,315.87,348.95,262.28
15/01/2019,205.5,299.6,309.35,336.63,181.04
15/01/2019,233.89,284.91,298.34,324.53,231.9
15/01/2019,194.79,236.89,248.01,270.51,188.43
15/01/2019,164.05,215.79,217.5,226.51,201.02
15/01/2019,153.24,199.51,200.16,209.77,187.78
15/01/2019,114.31,127.46,126.8,133.24,121.06
15/01/2019,113.42,125.98,124.91,127.14,120.16
15/01/2019,102.49,112.74,113.66,113.22,121.97
15/01/2019,159.33,175.67,181.4,170.87,307.39
15/01/2019,104.1,111.35,115.74,109.19,112.08
15/01/2019,96.32,103.09,128.55,119.56,128.87
15/01/2019,99.24,106.23,148.6,139.44,150.35
16/01/2019,95.64,102.07,122.15,121.51,129.58
16/01/2019,95.54,103.39,121.58,120.56,124.75
16/01/2019,105.73,117.33,127.78,121.93,131.87
16/01/2019,106.09,118.66,127.37,119.96,132.63
16/01/2019,98.71,110.39,121.56,114.09,128.27
16/01/2019,84.82,94.76,114.03,106.49,122.06
16/01/2019,104.63,118.32,124,114.24,130.81
16/01/2019,104.94,120.51,155.25,143.37,165.32
16/01/2019,110.28,126.48,153.38,141.97,161.79
16/01/2019,107.98,122.86,149.58,137.22,156.05
16/01/2019,112.68,128.1,193.23,172.68,199.62
16/01/2019,98.41,110.47,185.45,166.8,190.69
16/01/2019,144.18,164.59,297.07,257.71,301.86
16/01/2019,154.55,176.73,235.42,210.8,237.44
16/01/2019,107.85,126.5,226.54,205.72,226.51
16/01/2019,96.4,112.52,124.37,114.21,127.99
16/01/2019,121.47,169.1,181.32,172.51,181.14
16/01/2019,119.3,235.19,246.59,244.66,240.55
16/01/2019,107.97,192.54,203.16,195.5,194.91
16/01/2019,115.11,141.6,149.6,137.51,140.43
16/01/2019,129.49,265.85,273.4,261.29,252.57
16/01/2019,109.75,288.82,290,271.06,267.96
16/01/2019,104.46,125.8,127.61,117.42,116.73
16/01/2019,111.15,168.13,168.92,151.12,154.06
16/01/2019,117.63,258.64,236.89,232.93,213.83
16/01/2019,151.66,289.71,264.39,266.15,241.6
16/01/2019,129.49,292.37,255.26,270.21,230.66
16/01/2019,125.02,278.72,221.51,223.11,199.66
16/01/2019,140.95,212.65,108.33,112.51,100.39
16/01/2019,179.26,302.54,122.14,123.7,116.23
16/01/2019,209.14,295.92,136.75,137.72,132.61
16/01/2019,217.47,289.54,137.26,145.71,130.93
16/01/2019,206.31,322.03,103.5,217.6,126.95
16/01/2019,172.46,337.72,119.09,260.46,120.61
16/01/2019,130.16,180.31,155.35,290.45,145.02
16/01/2019,141.7,168.23,161.74,320,152.93
16/01/2019,161.04,182.01,124.24,273.67,125.41
16/01/2019,144.89,161.06,122.02,148.81,133.73
16/01/2019,123.22,133.79,143.4,164.42,261.72
16/01/2019,145.93,164.36,164.64,190.16,139.34
16/01/2019,157.09,214.89,218.05,244.84,187.29
16/01/2019,110.21,140.76,261.12,297.5,250.6
16/01/2019,102.75,108.18,116.61,131.38,386.69
16/01/2019,82.43,83.11,125.22,132.65,262.54
16/01/2019,94.21,96.33,279.12,283.02,372.64
16/01/2019,102.15,104.35,245.98,253.75,231.03
16/01/2019,101.07,104.09,274.63,273.75,263.89
16/01/2019,102.02,108.08,259.54,265.85,259.67
17/01/2019,100.18,109.71,179.6,185.26,284.17
17/01/2019,100.8,111.32,135.74,143.38,139.76
17/01/2019,83.15,90.28,133.44,145.23,135.99
17/01/2019,104.7,116.02,128.71,140.91,132.57
17/01/2019,87.56,95.03,99.01,102.52,118.69
17/01/2019,80.42,87.35,91.9,90.75,120.13
17/01/2019,103.89,114.94,121.13,118.57,129.57
17/01/2019,97.07,106.14,113.09,113.14,125.41
17/01/2019,102.48,112.99,121.39,123.62,131.59
17/01/2019,106.12,118.9,129.14,130.09,132.92
17/01/2019,126.3,143.09,190.84,182.11,175.92
17/01/2019,101.36,118.71,135.32,129.01,127.76
17/01/2019,127.71,146.13,215.94,198.24,203.67
17/01/2019,148.88,172.03,185.59,157.63,286.53
17/01/2019,91.2,107.02,115.46,105.97,124.47
17/01/2019,92.65,109.74,117,105.06,120.11
17/01/2019,102.68,120.61,126.18,112.94,121.98
17/01/2019,113.35,137.55,144.28,129.84,138.46
17/01/2019,103.95,120.38,124.44,114.56,120.06
17/01/2019,106.01,121.02,123.1,111.77,118.78
17/01/2019,107.79,125.17,127.3,116.31,121.85
17/01/2019,109.78,129.49,129.67,126.78,123.52
17/01/2019,105.6,123.78,124.65,125.23,117.79
17/01/2019,100.57,120.04,122.07,130.39,115.12
17/01/2019,105.33,260.77,264.54,295.57,249.56
17/01/2019,105.21,134.86,140.13,152.77,130.36
17/01/2019,117.46,253.26,263.28,278.55,239.61
17/01/2019,134.12,282,290,310.23,258.14
17/01/2019,123.07,221.78,210.92,219.55,192.61
17/01/2019,136.82,280.2,226.94,218.6,182.2
17/01/2019,150.57,223.15,195.87,181.85,138.35
17/01/2019,144.63,296.85,242.77,219.65,199.26
17/01/2019,141.41,297.65,197.92,170.36,180.96
17/01/2019,190.73,302.6,311.37,265.67,157.49
17/01/2019,160.65,299.6,300.39,246.76,119.69
17/01/2019,242.97,299.6,299.77,176.9,102.31
17/01/2019,198.4,244.56,239.8,195.82,183.31
17/01/2019,122.5,137.42,134.76,114.44,122.51
17/01/2019,192.46,219.99,218.07,181.36,205.68
17/01/2019,185.16,214.64,210.19,115.66,198.95
17/01/2019,113.13,130.93,129.99,114.03,124.64
17/01/2019,105.68,119.96,122.96,111.69,170.2
17/01/2019,106.29,117.55,122.09,111.61,127.19
17/01/2019,96.96,105.98,112.83,108.91,120.7
17/01/2019,113.58,124.15,131.36,126.2,192.96
17/01/2019,124.56,135.6,141.28,134.33,153.62
17/01/2019,115.83,124.23,139.48,125.31,153.01
17/01/2019,115.66,125.04,150.71,139.49,157.4
18/01/2019,98.1,104.14,118.29,112.76,153.59
18/01/2019,105.12,113.45,121.51,115.14,125.27
18/01/2019,101.47,109.54,121.73,115,126.28
18/01/2019,107.63,118.3,129.76,123.76,133.88
18/01/2019,101.83,113.39,137.56,136.97,142.02
18/01/2019,105.44,119.74,126.69,125.68,130.59
18/01/2019,107.79,123.82,130.54,129.59,134.5
18/01/2019,107.36,123.94,130.19,129.86,134.51
18/01/2019,102.44,115.99,121.35,117.09,121.23
18/01/2019,104.68,117.13,123.71,119.51,125.81
18/01/2019,124.58,137.52,267,261.78,267.09
18/01/2019,127.78,143.73,218.29,217.55,218.26
18/01/2019,104.38,114.3,123.68,117.74,121.73
18/01/2019,107.28,115.84,154.03,153.81,149.85
18/01/2019,84.81,94.2,130.96,148.41,128.6
18/01/2019,83.91,94.66,155.48,185.39,149.25
18/01/2019,104.33,118.89,125.88,148.93,122.45
18/01/2019,100.82,113.82,118,136.66,113
18/01/2019,106.16,120.03,123.71,144.14,115.79
18/01/2019,189.13,224.5,230.09,260.56,190.62
18/01/2019,105.74,124.61,126.26,134.41,116.41
18/01/2019,97.03,111.63,111.73,109.89,104.17
18/01/2019,93.01,140.51,128.12,127.68,119.59
18/01/2019,83.61,150.29,128.71,129.13,121.29
18/01/2019,80.15,184.98,151.11,152,140.29
18/01/2019,77.34,202.08,168,166.91,157.67
18/01/2019,83.53,171.24,145.7,139.22,136.12
18/01/2019,83.56,277.26,214.11,210.31,197.54
18/01/2019,83.57,118.93,111.44,111.57,102.06
18/01/2019,83.58,221.73,182.39,185.66,162.51
18/01/2019,97.77,156.53,141.6,143.24,126.29
18/01/2019,119.83,331.58,270.18,270.08,116.19
18/01/2019,93.35,101.51,98.85,96.13,69.54
18/01/2019,159.55,179.05,129.49,93.55,68.25
18/01/2019,110.61,123.45,102.86,83.84,369.12
18/01/2019,100.6,111.27,101.15,89.36,119.84
18/01/2019,96.06,104.86,94.95,83.2,119.86
18/01/2019,107.44,114.85,105.24,97.28,119.86
18/01/2019,123.95,134.52,119.28,115.13,126.74
18/01/2019,117.02,128.68,111.32,106.1,121.08
18/01/2019,110.36,120.29,98.97,91.66,641.74
18/01/2019,133.74,150.92,112.75,110.68,251
18/01/2019,116.19,130.37,112.68,108.71,120.15
18/01/2019,103.57,117.18,104.51,97.44,119.84
18/01/2019,98.04,107.01,97.66,88.24,120.61
18/01/2019,103.56,110.41,100.58,87.17,119.84
18/01/2019,110.42,118.09,110.07,93.24,119.84
18/01/2019,107.13,114.32,110.02,97.64,120.14
19/01/2019,95.93,102.31,100.1,87.81,119.84
19/01/2019,77.46,82.62,81.09,71.28,119.84
19/01/2019,71.08,75.85,74.19,66.59,119.84
19/01/2019,67.73,72.91,70.59,64.98,119.84
19/01/2019,74.79,80.62,78.08,71.99,119.84
19/01/2019,70.98,76.24,72.92,66.53,119.84
19/01/2019,62.19,66.16,62.86,56.53,119.84
19/01/2019,69.19,76.13,72.35,64.98,119.85
19/01/2019,60.91,66.87,63.61,57.73,121.94
19/01/2019,59.49,65.45,62.99,56.8,120.12
19/01/2019,70.79,78.82,77.54,70.53,120.12
19/01/2019,74,83.19,83.09,76.4,120.13
19/01/2019,78.36,87.61,87.88,78.16,123.37
19/01/2019,74.31,83.44,83.9,74.91,122.76
19/01/2019,60.43,67.88,67.47,60.11,121.45
19/01/2019,66.43,75.51,74.81,65.73,127.69
19/01/2019,64.94,72.86,71.13,60.82,122.01
19/01/2019,81.27,93.11,88.35,67.8,122.88
19/01/2019,97.77,114.76,108.26,75.5,122.05
19/01/2019,77.95,91.09,85.85,71.62,120.23
19/01/2019,87.39,104.36,97.56,80.81,120.13
19/01/2019,79.83,93.21,87.84,76.75,120.11
19/01/2019,78.27,87.96,82.46,74.75,120.1
19/01/2019,76.75,85.03,80.58,75.64,120.1
19/01/2019,80.79,88.75,83.23,78.95,120.1
19/01/2019,78.56,85.21,80.67,78.15,120.1
19/01/2019,76.32,80.71,76.19,74.21,120.1
19/01/2019,73.95,77.14,70.74,69.23,120.1
19/01/2019,71.88,74.18,68.25,66.57,120.1
19/01/2019,73.41,75.27,69.45,67.49,120.1
19/01/2019,80.8,81.2,75.49,73.52,120.1
19/01/2019,80.44,80.43,76.2,74.25,120.1
19/01/2019,78.75,75.72,72.88,70.65,120.08
19/01/2019,103.93,74.74,73.6,72.49,120.1
19/01/2019,83.57,76.55,76.98,75.79,120.1
19/01/2019,106.12,92.44,95.56,96.48,120.1
19/01/2019,101.75,97.4,101.8,103.53,120.1
19/01/2019,95.52,89.31,92.62,93.36,121
19/01/2019,110.01,95.43,98.5,98.58,122.76
19/01/2019,83.62,76.08,78.54,79.33,120.13
19/01/2019,83.03,76.32,79.51,80.85,120.13
19/01/2019,79.42,76.15,77.99,79.13,121.03
19/01/2019,80.91,77.42,78.33,77.92,120.1
19/01/2019,75.97,75.02,76.34,75.71,120.1
19/01/2019,68.65,66.17,66.07,65.64,120.08
19/01/2019,62.45,60.07,60.75,61.78,120.08
19/01/2019,79.16,79.15,104.19,105.56,120.1
19/01/2019,64.62,64.99,116.62,123.96,123.74
20/01/2019,64.35,65.2,76.75,81.74,119.6
20/01/2019,62.39,63.11,63.89,66.47,120.09
20/01/2019,47.56,46.29,45.57,46.74,120.09
20/01/2019,46.77,45.55,43.7,44.53,120.09
20/01/2019,49.59,48.79,45.91,46.43,121.02
20/01/2019,54.28,54.29,50.93,50.42,121.94
20/01/2019,50.45,50.54,46.82,45.05,120.13
20/01/2019,42.7,43.67,40.16,37.75,120.13
20/01/2019,46.15,47.18,42.95,39.57,124.31
20/01/2019,37.19,38.11,35.03,32.17,125.73
20/01/2019,46.36,47.39,43.8,40.09,127.69
20/01/2019,51.84,53.98,50.14,46.51,124.31
20/01/2019,56.21,59.69,56.94,53.72,124.31
20/01/2019,63.45,68.97,66.41,62.34,130.98
20/01/2019,51.84,55.99,53.37,50.14,124.48
20/01/2019,66.42,71.58,68.38,64.68,133.67
20/01/2019,68.66,73.19,69.53,66.01,137.53
20/01/2019,58.87,62.51,58.9,55.72,135.97
20/01/2019,60.5,63.6,59.91,56.3,126.1
20/01/2019,62.66,66.01,61.4,57.76,124.94
20/01/2019,60.77,65.29,61.72,57.93,124.31
20/01/2019,63.85,69.15,67.22,65.44,126.73
20/01/2019,71.25,78.04,76.77,76.55,124.48
20/01/2019,75.44,81.54,81.58,81.83,124.28
20/01/2019,78.4,84.74,84.26,83.78,124.28
20/01/2019,78.86,84.85,84.75,85.22,124.28
20/01/2019,72.16,77.08,75.59,77.49,124.28
20/01/2019,68.12,72.62,72.34,77.38,124.28
20/01/2019,67.02,69.94,69.65,74.8,124.28
20/01/2019,73.64,76.43,76.73,80.94,124.3
20/01/2019,80.88,82.57,85.42,89.81,124.31
20/01/2019,91.79,94.57,100.68,106.32,126.76
20/01/2019,89.86,91.04,102.4,108.35,126.69
20/01/2019,87.78,87.74,103.45,105.25,124.31
20/01/2019,87.5,84.8,111.52,111.32,124.31
20/01/2019,106.7,104.33,122.4,119.75,131.59
20/01/2019,110.28,106.35,131.48,131.95,138.25
20/01/2019,111.2,105.54,119.09,116.99,125.22
20/01/2019,109.21,103.98,113.76,109.14,125.42
20/01/2019,103.93,100.29,139.58,137.08,146.02
20/01/2019,83.63,74.53,143.68,141.7,147.82
20/01/2019,79.18,70.95,141.71,140.73,146.97
20/01/2019,72.89,68.96,133.99,135.79,140.29
20/01/2019,66.56,64.42,126.94,131.07,134.19
20/01/2019,100.73,98.52,116.5,119.49,141.57
20/01/2019,83.97,82.4,123.16,124.33,136.88
20/01/2019,70.07,69.32,134.06,134.25,137.37
20/01/2019,57.97,58.03,177.96,179.95,180.05
21/01/2019,78.16,79.45,104.5,105.39,124.31
21/01/2019,90.93,95.21,99.21,100.24,263.05
21/01/2019,66.81,69.08,71.51,72.67,128.21
21/01/2019,75.32,77.63,78.62,78.55,124.31
21/01/2019,64.85,67.74,67.6,67.92,127.47
